price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,lat,long
285950.0,2,1.0,1170,6000,1.0,3,6,0,1948,47.5033,-122.331
530000.0,4,2.5,2320,5493,2.0,3,8,0,2004,47.7727,-122.229
329932.0,3,1.5,1460,5040,1.0,3,7,360,1971,47.7112,-122.357
1085500.0,4,2.75,3010,10830,2.0,4,9,0,1980,47.7005,-122.232
940000.0,4,2.0,2490,9525,2.0,5,9,0,1968,47.5639,-122.217
222000.0,3,1.75,1370,8280,1.0,4,7,0,1980,47.4096,-122.172
464000.0,3,2.5,1690,4898,2.0,3,7,0,2003,47.6834,-122.038
329900.0,2,2.5,980,1021,3.0,3,8,0,2008,47.6844,-122.387
390000.0,5,1.75,2250,8970,1.0,4,7,750,1966,47.7217,-122.188
369950.0,3,2.5,1360,3718,2.0,3,7,0,1987,47.6827,-122.097
469000.0,3,2.5,1190,1290,3.0,3,8,0,2008,47.6762,-122.378
96500.0,3,1.0,840,12091,1.0,3,6,0,1959,47.3281,-122.343
284000.0,2,1.0,860,7204,1.0,3,7,0,1918,47.5361,-122.351
649950.0,3,2.5,1500,1375,2.0,3,9,300,2014,47.6451,-122.375
343000.0,3,1.0,1410,18600,1.0,5,7,0,1960,47.5031,-122.152
417000.0,3,1.75,1920,9512,1.0,3,8,480,1980,47.7606,-122.167
280000.0,2,1.0,1010,3000,1.0,4,7,0,1925,47.4965,-121.785
1475000.0,5,3.25,3680,10300,1.5,4,10,0,1927,47.6548,-122.28
490000.0,3,2.5,2010,9725,2.0,4,8,0,1987,47.568,-122.018
249900.0,3,2.5,1630,7700,1.0,3,7,510,1978,47.3876,-122.211
485000.0,2,2.5,1430,923,3.0,3,8,20,2008,47.6683,-122.355
252500.0,4,2.5,2600,11280,1.5,3,7,1030,1961,47.336,-122.304
225000.0,3,2.0,1320,5665,1.0,3,7,0,1986,47.3096,-122.357
209977.0,3,1.0,1170,6134,1.0,4,7,0,1948,47.4941,-122.312
320000.0,3,1.5,1240,1221,2.0,3,8,190,2009,47.7073,-122.356
835000.0,3,2.0,1570,4625,1.5,5,8,0,1927,47.68,-122.399
349000.0,4,2.5,2190,7294,2.0,3,8,0,2003,47.2923,-122.357
547500.0,4,2.5,2610,7254,1.0,2,8,1000,1975,47.5618,-122.176
780000.0,3,2.5,2610,7567,2.0,3,9,0,1997,47.6654,-122.137
2480000.0,4,5.0,5310,16909,1.0,3,12,2220,1992,47.5515,-122.113
350000.0,3,1.0,1370,8162,1.5,3,6,0,1949,47.7263,-122.289
740000.0,4,1.75,2010,3600,1.5,3,7,0,1902,47.6337,-122.371
1072500.0,3,2.25,2890,21480,2.0,3,8,1100,1941,47.5027,-122.381
440000.0,3,2.5,1440,5434,2.0,3,7,0,2003,47.6818,-122.034
269000.0,2,1.0,770,8612,1.0,3,6,0,1953,47.7547,-122.323
398000.0,3,1.0,1480,6550,1.5,4,6,0,1925,47.5498,-122.381
163500.0,2,1.5,1050,3419,2.0,3,7,0,1996,47.3848,-122.039
1200000.0,4,2.5,3350,11688,1.0,3,10,1590,1995,47.5507,-122.133
316000.0,3,2.5,2550,8170,2.0,3,8,0,1985,47.311,-122.345
725000.0,3,2.5,2090,9847,2.0,3,9,0,1983,47.5651,-122.114
342000.0,4,2.5,2300,6448,2.0,3,8,0,2001,47.3813,-122.204
205000.0,3,2.5,1600,7295,2.0,2,7,0,1993,47.3904,-122.165
304000.0,3,2.5,1670,5298,2.0,3,8,0,2002,47.3925,-122.165
450000.0,2,1.0,1030,4365,1.0,3,7,0,1942,47.6875,-122.387
1324050.0,3,3.25,3440,4080,2.0,3,9,880,2005,47.6644,-122.28
206000.0,3,1.0,920,8400,1.0,3,7,0,1963,47.3771,-122.287
847700.0,5,3.25,4230,10260,2.0,3,10,370,1996,47.5503,-122.081
1385000.0,6,2.75,5700,20000,1.0,4,10,2850,1977,47.5601,-122.16
680000.0,4,1.0,1660,6075,1.5,5,7,0,1915,47.6755,-122.403
383610.0,3,2.0,1230,8450,1.0,3,7,0,1989,47.7548,-122.305
590000.0,4,2.5,2340,8971,2.0,3,9,0,1987,47.5679,-122.011
355000.0,2,2.5,1370,1140,2.0,3,8,290,2009,47.7055,-122.342
337500.0,4,2.5,2330,4907,2.0,3,7,0,2013,47.359,-122.081
839000.0,4,2.75,2400,12469,1.0,4,8,640,1958,47.5861,-122.112
717000.0,3,1.0,1150,5000,1.0,3,8,0,1959,47.6805,-122.369
503000.0,2,1.75,2860,59612,1.0,3,8,1350,1948,47.3276,-122.389
453000.0,3,1.75,1550,7200,1.0,3,7,450,1949,47.7071,-122.314
390000.0,3,2.5,1310,1254,2.0,3,7,460,2007,47.5622,-122.384
399000.0,2,1.0,940,4800,1.0,4,6,0,1911,47.5756,-122.414
370000.0,2,1.5,1280,2096,2.0,3,7,200,2007,47.5872,-122.308
380000.0,3,2.25,1530,1305,2.0,3,7,414,2007,47.7034,-122.357
160000.0,3,1.5,1010,9600,1.0,4,7,0,1962,47.4097,-122.316
525000.0,3,3.5,1370,1764,2.0,3,8,190,2000,47.6511,-122.368
342500.0,3,2.5,1810,5192,2.0,3,8,0,1993,47.3724,-122.042
319000.0,3,1.5,1480,1722,3.0,3,7,0,2007,47.728,-122.292
315000.0,3,2.0,1500,7828,1.0,4,7,0,1967,47.4484,-122.158
455000.0,2,1.5,1200,1259,2.0,3,8,200,2015,47.6001,-122.298
399440.0,4,2.5,2311,4396,2.0,3,9,0,2014,47.3276,-122.163
259000.0,2,1.0,1210,17389,1.0,4,5,0,1948,47.5044,-122.148
1905000.0,4,3.5,4210,18564,2.0,3,11,0,2001,47.6206,-122.225
339500.0,4,2.5,1930,7862,2.0,3,7,0,1994,47.3644,-122.04
427000.0,3,1.0,1200,5252,1.0,3,7,0,1962,47.6075,-122.134
982218.0,3,1.75,2340,5500,2.0,3,9,0,1988,47.6451,-122.319
425000.0,3,2.0,1500,8086,1.0,3,7,440,1981,47.5584,-122.081
545000.0,4,1.75,1910,6731,1.0,4,7,700,1953,47.5693,-122.391
798000.0,4,3.25,3500,10260,2.0,3,10,0,1987,47.5902,-122.13
525000.0,3,2.25,1750,1879,3.0,3,8,0,2001,47.6722,-122.391
198000.0,3,1.5,1430,7347,1.0,3,7,610,1980,47.2927,-122.369
484000.0,6,2.5,3300,13501,1.0,3,8,1240,1980,47.5116,-122.163
705000.0,2,1.75,2320,6755,1.0,5,8,940,1946,47.6398,-122.403
615000.0,3,2.25,1760,1146,3.0,3,9,0,2014,47.6073,-122.304
215000.0,4,1.5,1860,5040,1.5,5,8,0,1920,47.2077,-121.993
329000.0,3,1.0,1140,5258,1.5,3,6,0,1911,47.5122,-122.383
425000.0,4,3.0,2430,5502,2.0,3,8,0,2002,47.356,-122.014
200500.0,3,1.75,1260,9346,1.0,4,7,0,1963,47.3713,-122.186
522000.0,3,1.75,1630,15600,1.0,3,7,0,1958,47.68,-122.165
1465000.0,4,4.0,4930,22093,2.0,3,12,0,2004,47.5874,-121.965
1100000.0,4,3.25,3190,11774,2.0,3,8,580,1956,47.5033,-122.225
1240000.0,4,3.5,3820,13224,2.0,3,10,540,1990,47.6005,-122.199
325000.0,2,2.25,1230,1078,2.0,3,7,70,2008,47.5324,-122.073
260000.0,4,2.5,1811,4381,2.0,3,8,0,2007,47.454,-122.19
723000.0,4,2.5,2700,4004,2.0,3,9,0,2004,47.5521,-121.995
301500.0,3,1.0,1410,7419,1.0,3,7,360,1969,47.534,-122.173
585000.0,3,1.75,1790,87213,1.0,4,7,0,1974,47.732,-122.077
280000.0,3,1.75,1590,27200,1.5,4,6,0,1926,47.4238,-122.052
399950.0,2,1.0,710,1157,2.0,4,7,0,1943,47.6413,-122.329
810000.0,4,2.5,2910,6555,2.0,3,9,0,2005,47.6659,-122.172
199990.0,3,1.0,1100,8560,1.0,3,6,0,1961,47.329,-122.338
917000.0,4,2.5,3500,10891,2.0,3,10,0,1995,47.5533,-122.093
240000.0,2,1.0,1320,24319,1.0,3,7,0,1966,47.4741,-122.015
245500.0,2,1.5,1430,9782,1.0,3,7,0,1955,47.441,-122.282
735000.0,4,2.75,3040,2415,2.0,3,8,0,1966,47.5188,-122.256
749000.0,4,2.0,2040,11850,1.0,3,7,1020,1959,47.6891,-122.208
650000.0,3,3.5,1494,1262,3.0,3,8,0,2011,47.6826,-122.324
465000.0,1,1.0,1020,3200,1.0,3,7,0,1927,47.6361,-122.343
222000.0,3,1.0,1460,8400,1.0,4,6,0,1962,47.3086,-122.365
312000.0,3,2.25,1540,5338,1.0,5,7,770,1954,47.6942,-122.304
520000.0,2,1.0,1120,6141,1.0,3,7,220,1946,47.6924,-122.372
615000.0,5,2.25,2480,12070,2.0,3,9,0,1978,47.631,-122.052
256703.0,3,2.0,1670,4441,1.0,3,7,0,2014,47.1948,-121.975
495000.0,4,2.25,2220,8872,1.0,4,8,1110,1961,47.5491,-122.17
275000.0,3,2.0,1340,9764,1.0,3,7,0,1944,47.6786,-122.161
370000.0,2,1.0,780,1133,2.0,3,7,0,2009,47.5924,-122.295
525000.0,3,2.0,1600,16530,1.0,5,7,0,1967,47.5821,-122.016
625000.0,3,2.5,2360,12164,2.0,3,10,0,1987,47.5596,-122.022
1200000.0,4,2.5,4280,12796,2.0,3,11,880,1999,47.5588,-122.124
450000.0,2,1.0,1180,6000,1.0,3,7,0,1910,47.6531,-122.373
415000.0,5,1.75,3700,9140,1.0,3,8,1850,1957,47.5086,-122.258
350000.0,3,1.75,1470,8645,1.0,3,6,0,1949,47.7524,-122.323
322000.0,4,2.25,1940,10200,1.0,3,7,580,1960,47.4253,-122.283
249950.0,3,2.0,1550,15040,1.0,4,6,0,1958,47.4873,-122.099
345000.0,3,1.0,1250,17380,1.0,4,7,0,1970,47.7502,-122.108
499000.0,3,2.5,1750,2150,2.5,3,7,520,1900,47.6037,-122.311
551870.0,3,2.5,2507,18400,2.0,3,8,0,2006,47.2867,-122.27
612500.0,4,2.5,2550,10623,2.0,3,9,0,1992,47.5695,-121.992
965000.0,4,3.5,3290,5559,1.5,3,8,1000,1906,47.6788,-122.346
430000.0,3,1.0,1560,5225,1.5,3,7,300,1927,47.5554,-122.279
550000.0,2,1.0,1080,3420,1.0,4,7,300,1922,47.6715,-122.393
555000.0,5,2.5,2450,5047,2.0,3,8,0,2007,47.7724,-122.168
433200.0,3,2.5,2075,16200,2.0,3,8,0,2002,47.4848,-121.698
450000.0,3,1.75,2150,13789,1.0,4,8,540,1966,47.7591,-122.295
284000.0,3,1.75,1430,4850,1.0,3,7,500,1978,47.5472,-122.303
162500.0,2,1.0,760,6141,1.0,2,6,0,1920,47.5469,-122.277
335000.0,3,1.5,1140,15890,1.0,3,7,300,1985,47.4752,-121.757
272000.0,3,2.5,1528,7616,2.0,3,7,0,2011,47.3774,-122.186
386000.0,5,2.5,2740,12413,2.0,3,7,0,1990,47.4199,-122.183
299999.0,4,2.5,1981,4828,2.0,3,8,0,2013,47.3252,-122.167
615000.0,4,2.25,2330,7020,1.0,4,8,880,1973,47.562,-122.139
830000.0,4,2.5,1850,50662,1.0,3,8,420,1978,47.6535,-122.119
490000.0,4,2.5,2510,4349,2.0,3,8,0,2010,47.4927,-122.147
257000.0,3,2.25,1810,12000,2.0,3,7,0,1992,47.3476,-122.3
295000.0,5,3.5,2100,5107,2.0,3,7,690,1999,47.5108,-122.257
270000.0,3,2.5,1430,8470,1.0,3,7,240,1992,47.1943,-121.991
442250.0,3,2.5,2170,8169,2.0,3,8,0,2003,47.4833,-122.139
700000.0,4,2.5,2770,5686,2.0,3,9,0,2004,47.5997,-121.973
480000.0,5,2.25,2240,5500,1.0,3,7,750,1959,47.5305,-122.391
485000.0,3,2.25,1570,8111,2.0,3,8,0,1984,47.6324,-122.028
280000.0,2,1.0,720,5000,1.0,5,6,0,1951,47.5195,-122.374
310000.0,2,1.0,1400,4500,1.0,3,7,500,1922,47.4866,-122.219
488250.0,4,2.0,1830,9610,1.0,3,7,0,1963,47.695,-122.176
949000.0,4,3.0,4270,85643,2.0,3,11,0,1991,47.7711,-122.048
465000.0,3,2.5,1600,1311,3.0,3,8,0,2005,47.6903,-122.394
305500.0,4,2.5,1850,7199,2.0,4,7,0,1989,47.4031,-122.172
390000.0,4,1.5,1940,12100,1.0,3,7,0,1962,47.6892,-122.164
537000.0,3,2.5,1550,12920,2.0,5,7,0,1999,47.6973,-122.194
342500.0,2,1.75,1210,7507,1.0,3,7,0,1982,47.7078,-122.234
325000.0,4,2.0,1870,7700,1.0,3,8,0,1966,47.4619,-122.196
530000.0,3,2.75,2440,45738,2.0,3,8,600,1987,47.5453,-121.957
650000.0,3,2.5,1910,4363,2.0,3,9,0,2006,47.5482,-121.996
353000.0,4,1.5,1100,9600,1.0,4,6,0,1960,47.7,-122.175
845000.0,4,2.75,3160,7143,1.5,3,8,1060,1933,47.6513,-122.406
269950.0,2,1.75,1320,7540,1.0,3,7,0,1968,47.3634,-122.052
709950.0,4,3.25,3910,6293,2.0,3,9,780,2006,47.5389,-121.86
385000.0,3,2.0,1320,1297,3.0,3,7,0,1995,47.6959,-122.376
360000.0,4,2.0,2680,18768,1.0,5,8,0,1965,47.3182,-122.279
295000.0,4,3.0,2120,7650,2.0,3,8,0,1964,47.6214,-122.14
483453.0,4,2.75,2790,5527,2.0,3,8,0,2014,47.4827,-121.773
115000.0,2,1.0,1000,16524,1.0,3,5,0,1913,47.2841,-122.255
213675.0,3,2.25,1560,6013,2.0,3,7,0,1990,47.2862,-122.352
7062500.0,5,4.5,10040,37325,2.0,3,11,2360,1940,47.65,-122.214
1385000.0,4,3.5,4010,15365,2.0,3,11,0,2006,47.5528,-122.093
623300.0,4,3.5,4170,4524,2.0,3,9,670,2007,47.7726,-122.162
745000.0,4,2.5,3400,4840,2.0,3,10,210,2006,47.5066,-122.146
1705000.0,5,3.0,4290,17100,1.0,3,9,1810,1972,47.5473,-122.211
265000.0,3,2.25,1450,13439,1.0,4,7,270,1963,47.2811,-122.299
433495.0,4,2.25,3010,10925,2.0,4,9,0,1988,47.3326,-122.201
815000.0,4,2.25,2000,3800,2.0,3,8,0,2001,47.6852,-122.311
1125000.0,5,3.25,3080,13394,1.0,4,9,850,1968,47.6651,-122.19
1000000.0,4,3.0,4260,18687,2.0,3,11,0,1996,47.5874,-121.982
265000.0,3,2.0,1690,9516,1.0,3,7,0,1997,47.2132,-122.001
400000.0,2,2.0,2010,3797,1.5,3,7,560,1922,47.5596,-122.315
329950.0,2,1.0,900,5220,1.0,4,6,0,1956,47.5105,-122.387
376000.0,3,2.25,1470,9140,2.0,3,7,0,1982,47.7162,-122.349
815000.0,3,2.5,2590,21494,2.0,4,8,0,1991,47.6139,-122.061
739000.0,3,2.75,2950,6667,2.0,3,9,0,2003,47.5577,-122.026
299000.0,1,2.5,1980,7521,1.0,4,7,800,1979,47.4343,-122.192
415000.0,3,1.75,1770,10513,1.0,4,7,370,1982,47.7726,-122.266
275000.0,3,1.75,1580,8775,1.0,3,6,360,1942,47.4845,-122.335
432000.0,4,1.75,2410,8400,1.0,3,7,810,1978,47.7341,-122.2
250000.0,2,1.0,890,6380,1.0,3,6,0,1951,47.691,-122.303
505000.0,3,2.5,2340,5957,2.0,3,8,0,1995,47.7347,-122.236
500000.0,3,1.75,1640,47044,1.0,3,7,0,1989,47.654,-121.94
1080000.0,3,2.75,3890,7216,2.0,3,8,630,1967,47.5445,-122.266
736000.0,3,2.5,1980,2975,3.0,3,8,0,1993,47.6294,-122.344
175000.0,2,1.0,830,2699,1.0,3,7,0,1996,47.3839,-122.038
440000.0,2,1.0,1280,12086,1.0,3,7,430,1983,47.634,-122.033
363000.0,3,2.5,2740,11872,2.0,3,9,0,1990,47.3076,-122.395
552900.0,4,3.5,3828,18900,2.5,3,9,0,2014,47.2851,-122.277
394950.0,2,2.25,1300,2104,2.0,3,8,290,2011,47.5477,-122.388
320000.0,4,2.75,2640,7500,1.0,3,8,1020,1967,47.3135,-122.369
970000.0,4,1.75,4060,4000,2.0,3,10,1170,1953,47.6375,-122.389
615000.0,4,1.0,1330,2400,1.5,4,6,0,1901,47.65,-122.34
253779.0,4,2.0,2030,9600,1.5,3,6,600,1947,47.4459,-122.272
195000.0,3,1.75,1510,8400,1.0,2,7,530,1979,47.4476,-121.771
360000.0,4,2.0,1850,8827,1.0,3,7,0,1969,47.7406,-122.313
435000.0,3,2.5,3380,7074,2.0,3,8,1180,1999,47.7462,-121.978
200000.0,2,1.0,700,4700,1.0,5,5,0,1953,47.4953,-122.169
685000.0,5,2.5,1900,7843,2.0,5,7,0,1966,47.6273,-122.123
687500.0,4,2.75,3190,10970,2.0,3,10,0,1994,47.5862,-122.029
705000.0,5,3.5,3250,4800,2.0,3,9,840,2010,47.5618,-122.362
505000.0,3,2.0,1110,8375,1.0,5,7,0,1951,47.6978,-122.297
500000.0,3,2.5,1480,1171,3.0,3,8,0,2006,47.62,-122.3
541125.0,5,2.75,2740,8426,1.0,4,8,1370,1960,47.5563,-122.184
315000.0,5,2.5,2090,4698,2.0,3,7,0,1998,47.3538,-122.025
535000.0,5,3.25,2850,4551,2.0,3,8,480,2006,47.4916,-122.144
835000.0,6,2.0,3560,5120,2.5,3,9,0,1900,47.6056,-122.311
565000.0,3,1.5,1540,3570,1.5,5,7,50,1930,47.6692,-122.325
418500.0,3,2.0,1800,12440,1.0,3,8,580,1978,47.6254,-122.05
850000.0,2,1.5,1800,4144,1.0,4,7,900,1962,47.5934,-122.39
315000.0,3,2.0,1300,3731,1.0,3,7,400,1993,47.5374,-122.27
2200000.0,4,3.75,3790,7200,2.0,3,10,1260,1931,47.6264,-122.289
200450.0,3,1.0,970,9130,1.0,3,6,0,1957,47.4369,-122.272
895000.0,4,1.5,3390,6200,2.0,4,8,860,1916,47.58,-122.29
770000.0,4,1.0,1480,3750,1.5,4,7,0,1912,47.6737,-122.354
225000.0,3,2.25,2510,12013,2.0,3,8,0,1988,47.3473,-122.314
1500000.0,5,3.25,2590,11500,1.0,4,9,0,1968,47.545,-122.229
330000.0,3,1.75,1590,9417,1.0,4,7,0,1954,47.7617,-122.36
623000.0,3,2.5,1850,7777,2.0,5,8,0,1989,47.6908,-122.169
447450.0,3,2.25,1570,7200,2.0,3,8,0,1991,47.7332,-122.232
375000.0,3,1.0,1310,8400,1.0,3,7,0,1972,47.7253,-122.197
255000.0,3,1.5,910,25500,1.0,3,5,0,1943,47.4565,-122.276
356000.0,3,2.25,2280,8765,2.0,3,8,0,1977,47.4419,-122.133
350000.0,2,0.75,1392,43710,1.5,4,7,0,1978,47.4491,-122.453
475000.0,2,1.0,870,7975,1.0,3,7,0,1946,47.6698,-122.361
299000.0,4,2.5,1820,7575,1.0,3,7,600,1975,47.4339,-122.167
580000.0,2,1.0,1650,9780,1.0,3,7,700,1943,47.6549,-122.394
525000.0,1,1.5,1030,5923,1.0,3,8,0,1940,47.6653,-122.305
925000.0,5,3.0,2710,4200,2.0,3,7,820,1919,47.6754,-122.307
200000.0,4,1.0,1070,7467,1.5,3,7,0,1944,47.4942,-122.235
397000.0,4,2.0,1440,7680,1.0,3,7,240,1971,47.7245,-122.2
1346400.0,5,1.75,3380,20021,1.0,4,8,1690,1963,47.6395,-122.211
515000.0,2,1.0,1640,5200,1.0,4,7,600,1937,47.6426,-122.403
658000.0,2,1.0,1010,14244,1.0,1,5,0,1926,47.5476,-122.399
292500.0,3,2.25,1390,6004,2.0,3,8,0,1993,47.3536,-122.047
527200.0,3,1.75,1460,4000,1.0,4,7,730,1929,47.5768,-122.307
240000.0,3,2.0,1220,17652,1.0,4,7,0,1980,47.4712,-122.1
499000.0,3,2.5,1540,1326,3.0,3,8,150,1995,47.6457,-122.374
383000.0,3,1.5,1340,7725,1.0,4,8,0,1967,47.5389,-122.173
559500.0,4,1.75,1650,7088,1.0,3,8,0,1973,47.5688,-122.087
262000.0,4,2.5,2020,6236,2.0,3,7,0,2002,47.2796,-122.247
865000.0,4,1.75,1800,4180,2.0,4,8,0,1921,47.6462,-122.318
238000.0,4,2.5,1690,7260,1.0,3,7,610,1979,47.3001,-122.368
550000.0,4,2.5,2090,6926,2.0,3,8,0,1990,47.6339,-122.022
428900.0,4,2.5,2598,5553,2.0,3,9,0,2014,47.3412,-122.178
326000.0,6,3.0,2580,8064,1.5,3,7,700,1913,47.5549,-122.287
413900.0,4,2.25,1770,5236,2.0,3,7,0,2007,47.5137,-122.189
245000.0,3,1.0,910,6630,1.0,4,6,0,1912,47.6947,-122.346
240000.0,3,2.25,1460,5818,1.0,3,7,320,1986,47.3113,-122.358
436000.0,4,2.5,2640,3899,2.0,3,7,0,2000,47.754,-122.217
245000.0,3,1.5,2100,10000,1.0,4,7,0,1954,47.4222,-122.331
280000.0,2,1.0,1260,4800,1.0,3,6,160,1947,47.5196,-122.376
403950.0,4,2.5,2120,13780,2.0,3,8,0,1993,47.4987,-122.365
442000.0,4,4.0,4168,8485,2.0,3,10,946,2007,47.3029,-122.387
285000.0,2,1.0,990,2446,2.0,3,7,0,1998,47.5919,-122.297
467500.0,3,1.75,2040,273556,1.0,3,7,0,1997,47.4361,-122.469
305000.0,2,2.5,1590,2656,2.0,3,7,370,2009,47.5489,-122.364
254950.0,4,2.0,2180,8800,1.0,5,7,1010,1977,47.3676,-122.046
370000.0,3,1.5,1320,7201,1.0,3,7,0,1971,47.7126,-122.211
625000.0,3,3.5,1810,1846,2.0,4,8,370,2009,47.607,-122.305
340000.0,5,1.0,1880,3774,1.5,3,6,520,1917,47.566,-122.37
161700.0,4,1.75,1720,7200,1.0,3,7,500,1974,47.306,-122.375
732000.0,3,2.5,2330,1987,2.0,3,9,920,2004,47.6735,-122.405
767450.0,3,2.0,1630,7599,1.0,3,10,0,2006,47.6981,-122.376
253500.0,2,1.0,810,4800,1.0,3,7,0,1948,47.5232,-122.375
291500.0,4,2.5,1770,5000,2.0,3,7,0,2004,47.3503,-122.005
645000.0,3,1.75,2070,5500,1.0,4,7,940,1946,47.6733,-122.301
608000.0,2,1.0,1390,3600,1.0,4,7,380,1913,47.6422,-122.36
246600.0,4,1.0,1340,8400,1.0,5,7,0,1966,47.3313,-122.343
319950.0,2,1.0,1070,5824,1.0,5,7,0,1949,47.507,-122.242
284950.0,3,1.0,990,10723,1.0,5,7,0,1960,47.4887,-122.133
500000.0,3,1.5,960,4600,1.0,3,6,0,1944,47.6937,-122.213
600000.0,4,2.75,3110,11225,2.0,3,8,0,2012,47.4865,-122.143
344000.0,5,2.0,2130,8412,1.0,3,7,690,1946,47.7403,-122.318
370000.0,3,1.0,1320,7341,1.0,3,7,0,1982,47.7367,-122.295
715000.0,4,2.5,2927,12171,2.0,3,10,0,1998,47.5948,-121.983
425000.0,3,1.5,1190,8100,1.0,3,7,360,1947,47.7146,-122.311
749000.0,4,2.5,1710,9627,1.0,3,9,270,1976,47.559,-122.164
419500.0,3,1.5,1400,1091,3.0,3,8,0,2007,47.6989,-122.317
163000.0,3,1.75,1290,4811,1.0,3,7,0,1996,47.3912,-122.234
319000.0,3,1.0,960,8556,1.0,3,7,0,1971,47.7245,-122.22
275000.0,3,1.5,1350,7800,1.0,3,7,0,1959,47.4805,-122.158
610000.0,4,2.5,2300,10843,2.0,5,8,0,1955,47.6988,-122.202
1130000.0,4,3.5,4300,8406,2.0,3,11,720,1987,47.5396,-122.214
200000.0,2,1.0,860,6600,1.0,5,6,0,1949,47.4878,-122.324
530000.0,4,2.5,2370,9601,1.0,3,8,800,1976,47.5327,-122.054
338900.0,3,2.25,1936,9495,1.0,3,8,0,2013,47.3714,-122.197
493000.0,3,2.25,1790,11393,1.0,3,8,0,1978,47.6297,-122.099
771005.0,5,4.5,4000,6713,2.0,3,9,0,2015,47.5254,-121.886
490000.0,3,2.25,1280,1520,2.0,3,8,200,2008,47.6651,-122.368
210000.0,3,1.0,1030,4583,1.0,3,7,0,1967,47.4231,-122.329
179950.0,3,1.0,920,4875,1.0,5,6,0,1969,47.3648,-122.081
475000.0,3,2.25,1580,8659,1.0,4,7,360,1961,47.7599,-122.215
189000.0,3,1.0,1380,7282,1.5,5,6,0,1915,47.3006,-122.223
585000.0,3,1.0,1350,4800,1.5,3,7,0,1928,47.5749,-122.412
425000.0,3,2.5,2650,12247,2.0,3,9,0,2002,47.3185,-122.259
343566.0,2,1.0,1100,4200,1.0,3,7,0,1954,47.5312,-122.392
850000.0,2,2.0,2640,13939,1.0,5,8,1000,1963,47.5647,-122.165
400000.0,3,2.0,1010,12252,1.0,3,8,0,1980,47.6224,-122.045
920000.0,6,3.0,3300,4218,2.0,3,8,1100,1970,47.6557,-122.344
450000.0,5,2.5,2510,10240,1.0,4,8,1100,1984,47.4732,-122.141
1205000.0,5,3.5,3220,8000,2.0,3,9,320,2008,47.6834,-122.2
491000.0,3,2.0,1250,1306,3.0,3,7,0,2000,47.6705,-122.39
200000.0,2,1.5,1360,1898,2.0,3,7,0,1978,47.2852,-122.19
512500.0,3,2.5,1840,2875,2.0,4,7,0,1997,47.562,-122.393
230000.0,3,1.5,1040,1264,2.0,3,9,140,2015,47.5951,-122.301
590300.0,3,1.5,1470,7200,2.0,4,7,0,1907,47.5602,-122.28
370000.0,3,1.0,2150,8480,1.0,3,8,540,1951,47.6996,-122.308
400000.0,3,2.0,1170,3868,1.5,4,7,0,1925,47.5543,-122.29
606000.0,3,1.0,1500,3920,1.0,3,7,500,1947,47.6718,-122.359
419000.0,3,2.5,1970,4058,2.0,3,7,0,2004,47.5308,-121.853
225000.0,3,1.0,1660,7210,1.0,3,7,560,1963,47.3394,-122.281
485000.0,3,2.0,1610,4160,1.0,4,7,600,1917,47.5421,-122.388
395000.0,3,1.0,950,6951,1.0,4,7,0,1950,47.7263,-122.3
658500.0,2,1.0,1410,5101,1.5,3,8,0,1927,47.6872,-122.333
860000.0,4,3.25,3830,10005,2.0,3,10,0,2001,47.5953,-122.039
324950.0,4,2.5,2641,8615,2.0,3,7,0,1998,47.4038,-122.213
187500.0,3,1.0,840,8400,1.0,3,6,0,1959,47.3281,-122.344
438750.0,3,1.75,1610,6480,1.0,4,7,0,1947,47.7137,-122.307
304900.0,4,1.75,2600,11325,1.0,4,7,990,1969,47.3954,-122.206
302500.0,3,2.25,3100,11985,1.0,4,7,1310,1963,47.3825,-122.31
335000.0,3,1.5,1900,7584,1.0,5,7,0,1962,47.5091,-122.19
435000.0,3,2.0,2570,233481,1.5,4,8,0,1986,47.4199,-122.034
599950.0,5,3.0,2600,13674,1.0,5,8,1300,1967,47.7176,-122.302
740000.0,4,2.5,3430,10157,2.0,3,10,0,2000,47.723,-122.158
220000.0,3,1.0,1000,223462,1.0,4,6,0,1933,47.2099,-122.043
385500.0,3,2.0,1540,7947,1.0,3,7,420,1961,47.7605,-122.217
1240000.0,7,5.5,6630,13782,2.0,3,10,1700,2004,47.5399,-122.118
238000.0,3,2.5,1650,2807,2.0,3,7,0,2004,47.4328,-122.196
279000.0,3,2.25,2070,7800,1.0,3,7,900,1964,47.3431,-122.305
345000.0,2,1.5,830,920,2.0,3,7,0,2005,47.5998,-122.306
525000.0,4,2.0,2420,10735,1.5,3,7,0,1967,47.6899,-122.122
925000.0,3,2.75,3640,10300,1.0,4,9,1580,1979,47.5612,-122.146
619000.0,4,1.75,1660,3800,1.5,3,7,0,1926,47.6883,-122.314
570000.0,2,1.75,2870,102366,2.0,4,8,1100,1994,47.4847,-122.0
495000.0,5,3.0,2440,4750,1.0,3,9,990,2006,47.5485,-122.302
335000.0,4,2.0,1910,10200,1.0,4,7,0,1963,47.4804,-122.133
330000.0,3,2.5,2410,17424,1.0,3,7,780,1978,47.3741,-122.218
450000.0,4,1.75,1740,12204,1.0,3,7,470,1961,47.7675,-122.277
